CodClientes;Faturado;SetorAtendim;Emissao;Saida;Transacao;CodProdut;Valor_prod;Qtd;Ganho
1350;N;6;20190324;20190328;40783;38;18.1;47;850.7
3869;N;6;20190910;20190914;49512;48;12.4;50;620
4548;N;6;20211015;20211019;88772;46;47.7;76;3625.2
1958;N;6;20191221;20191225;54790;54;20.5;76;1558
3866;N;6;20210409;20210413;79203;44;34.4;20;688
4643;N;6;20210724;20210728;84659;43;15.3;21;321.3
1048;N;6;20210408;20210412;79158;54;20.5;66;1353
213;N;6;20190211;20190215;38558;40;49.1;13;638.3
4214;N;6;20190318;20190322;40472;41;37.4;35;1309
655;N;6;20190115;20190119;37189;45;11.4;53;604.2
655;N;6;20210410;20210414;79280;55;18.9;22;415.8
1744;N;6;20210503;20210507;80399;44;34.4;55;1892
2855;N;6;20210808;20210812;85356;43;15.3;9;137.7
1362;N;6;20210704;20210708;83637;45;11.4;29;330.6
286;N;6;20211006;20211010;88362;48;12.4;40;496
288;N;6;20190419;20190423;42076;41;37.4;13;486.2
4192;N;6;20210806;20210810;85259;42;9.3;42;390.6
1072;N;6;20190417;20190421;41963;45;11.4;58;661.2
2398;N;6;20210720;20210724;84434;52;16.6;37;614.2
3244;N;6;20200221;20200225;57887;43;15.3;33;504.9
2953;N;6;20191213;20191217;54376;48;12.4;26;322.4
1346;N;6;20210204;20210208;75854;52;16.6;49;813.4
3208;N;6;20190304;20190308;39711;43;15.3;56;856.8
2596;N;6;20210809;20210813;85401;44;34.4;27;928.8
1164;N;6;20200301;20200305;58349;46;47.7;58;2766.6
1345;N;6;20210918;20210922;87401;27;17.3;33;570.9
2331;N;6;20210524;20210528;81523;27;17.3;45;778.5
2510;N;6;20210314;20210318;77882;29;39.4;60;2364
2103;N;6;20190420;20190424;42115;33;25.9;31;802.9
4400;N;6;20210323;20210327;78361;30;13.3;41;545.3
3191;N;6;20190723;20190727;47060;30;13.3;65;864.5
1514;N;6;20190524;20190528;43902;28;39.5;42;1659
4153;N;6;20200108;20200112;55642;35;25.9;42;1087.8
1948;N;6;20190204;20190208;38174;34;45.2;38;1717.6
745;N;6;20191214;20191218;54412;27;17.3;18;311.4
3173;N;6;20190322;20190326;40682;29;39.4;12;472.8
3856;N;6;20190617;20190621;45119;28;39.5;36;1422
4403;N;6;20191220;20191224;54714;35;25.9;59;1528.1
4397;N;6;20190810;20190814;47925;27;17.3;21;363.3
1235;N;6;20191111;20191115;52599;33;25.9;38;984.2
2351;N;6;20190713;20190717;46496;25;37.8;55;2079
2047;N;6;20190402;20190406;41205;27;17.3;44;761.2
4393;N;6;20200218;20200222;57743;30;13.3;21;279.3
3658;N;6;20190306;20190310;39814;5;32.6;49;1597.4
3727;N;6;20210613;20210617;82499;26;36.1;35;1263.5
3353;N;6;20200223;20200227;57974;11;32.1;13;417.3
2600;N;6;20191021;20191025;51638;30;13.3;44;585.2
1577;N;6;20191020;20191024;51578;30;13.3;55;731.5
3061;N;6;20190721;20190725;46894;5;32.6;80;2608
553;N;6;20210824;20210828;86158;2;55.2;50;2760
3202;N;6;20211013;20211017;88703;3;44.8;59;2643.2
3520;N;6;20210903;20210907;86605;17;19.6;11;215.6
2048;N;6;20210512;20210516;80892;20;23.3;8;186.4
3734;N;6;20210720;20210724;84451;18;45.4;80;3632
267;N;6;20190608;20190612;44618;21;47.2;70;3304
4185;N;6;20190523;20190527;43876;11;32.1;68;2182.8
1422;N;6;20210513;20210517;80965;25;37.8;35;1323
3687;N;6;20210216;20210220;76521;25;37.8;55;2079
3687;N;6;20210323;20210327;78376;18;45.4;16;726.4
4440;N;6;20210822;20210826;86039;27;17.3;34;588.2
1572;N;6;20210807;20210811;85319;3;44.8;14;627.2
2122;N;6;20210911;20210915;87030;15;33.7;3;101.1
226;N;6;20191203;20191207;53853;5;32.6;76;2477.6
226;N;6;20211005;20211009;88311;8;16.9;47;794.3
1623;N;6;20191003;20191007;50660;9;19.8;60;1188
4188;N;6;20210412;20210416;79357;11;32.1;27;866.7
1865;N;6;20190212;20190216;38636;11;32.1;20;642
2521;N;6;20190501;20190507;42751;134;59;44;2596
2521;N;6;20191116;20191122;52893;62;19.2;26;499.2
4620;N;6;20200212;20200218;57415;115;34.6;24;830.4
4620;N;6;20210515;20210521;81050;128;51.3;40;2052
4614;N;6;20210324;20210330;78414;82;47.4;79;3744.6
3397;N;6;20191011;20191017;51135;123;43.9;10;439
1491;N;6;20191204;20191210;53912;61;34;34;1156
4369;N;6;20211015;20211021;88766;121;45.6;20;912
2522;N;6;20200305;20200311;58582;78;52.3;67;3504.1
205;N;6;20210814;20210820;85634;72;53.3;16;852.8
1888;N;6;20190921;20190927;50051;126;69.4;32;2220.8
4127;N;6;20190909;20190915;49441;99;28.6;48;1372.8
1476;N;6;20190702;20190708;45890;104;37.8;14;529.2
1067;N;6;20190724;20190730;47072;120;61.1;35;2138.5
3094;N;6;20200311;20200317;58898;132;23.9;34;812.6
1322;N;6;20200311;20200317;58895;80;57.5;13;747.5
3614;N;6;20190113;20190119;37097;127;54.1;50;2705
3114;N;6;20190501;20190507;42773;116;35.9;27;969.3
1677;N;6;20210704;20210710;83615;66;20;68;1360
3115;N;6;20200124;20200130;56498;98;48.4;11;532.4
3137;N;6;20190717;20190723;46686;67;15.7;36;565.2
2520;N;6;20190516;20190522;43488;89;73.5;7;514.5
2336;N;6;20210213;20210219;76354;60;32.7;7;228.9
2836;N;6;20200122;20200128;56392;110;20.6;37;762.2
1890;N;6;20210813;20210819;85596;107;45.3;17;770.1
3093;N;6;20190917;20190923;49837;90;44.5;38;1691
3826;N;6;20210709;20210715;83885;86;25.8;14;361.2
1092;N;6;20190518;20190524;43611;131;30;49;1470
2328;N;6;20190112;20190118;37024;127;54.1;26;1406.6
1209;N;6;20210314;20210320;77915;66;20;29;580
4512;N;6;20210715;20210721;84203;96;65.9;33;2174.7
1688;N;6;20210222;20210228;76832;73;47.5;42;1995
2773;N;6;20190418;20190424;42023;109;32.9;62;2039.8
1148;N;6;20210301;20210307;77227;98;48.4;49;2371.6
2305;N;6;20190805;20190811;47674;71;46.2;72;3326.4
3609;N;6;20191215;20191221;54473;104;37.8;39;1474.2
1315;N;6;20210525;20210531;81567;85;41.1;44;1808.4
3794;N;6;20191106;20191112;52358;67;15.7;40;628
1500;N;6;20200206;20200212;57143;91;67.9;38;2580.2
4145;N;6;20190801;20190807;47489;75;40.7;26;1058.2
4145;N;6;20210304;20210310;77393;129;56.7;25;1417.5
3832;N;6;20190721;20190727;46901;100;63.3;49;3101.7
2568;N;6;20190109;20190115;36889;91;67.9;43;2919.7
2311;N;6;20190805;20190811;47671;71;46.2;55;2541
4174;N;6;20210222;20210228;76834;94;32;62;1984
279;N;6;20191213;20191219;54377;64;20.6;29;597.4
4502;N;6;20190920;20190926;50023;69;38.9;47;1828.3
1889;N;6;20190305;20190311;39734;60;32.7;2;65.4
2304;N;6;20190802;20190808;47513;133;50.2;27;1355.4
3802;N;6;20210718;20210724;84358;97;43.2;27;1166.4
2758;N;6;20191117;20191123;52979;128;51.3;53;2718.9
2283;N;6;20190605;20190611;44474;112;42.5;75;3187.5
4176;N;6;20200111;20200117;55780;95;42.9;49;2102.1
3611;N;6;20210804;20210810;85133;114;38;59;2242
2560;N;6;20200220;20200226;57826;125;69.1;48;3316.8
1226;N;6;20190705;20190711;46057;95;42.9;43;1844.7
715;N;6;20190605;20190611;44438;71;46.2;14;646.8
4344;N;6;20191108;20191114;52468;112;42.5;24;1020
3641;N;6;20210525;20210531;81559;68;12.5;46;575
2547;N;6;20210518;20210524;81211;77;68.4;26;1778.4
2310;N;6;20191004;20191010;50760;117;73;10;730
3410;N;6;20190411;20190417;41664;75;40.7;20;814
4499;N;6;20200306;20200312;58605;82;47.4;17;805.8
2080;N;6;20190714;20190720;46520;132;23.9;20;478
2344;N;6;20210920;20210926;87528;97;43.2;24;1036.8
2822;N;6;20200318;20200324;59215;129;56.7;11;623.7
4517;N;6;20190516;20190522;43484;121;45.6;35;1596
274;N;6;20210320;20210326;78226;83;53.4;61;3257.4
2779;N;6;20190422;20190428;42284;68;12.5;21;262.5
3630;N;6;20190507;20190513;43010;76;59.7;14;835.8
4133;N;6;20200220;20200226;57801;64;20.6;20;412
4133;N;6;20210618;20210624;82769;67;15.7;45;706.5
3637;N;6;20200219;20200225;57764;131;30;63;1890
1287;N;6;20200207;20200213;57190;106;72.1;5;360.5
1136;N;6;20190803;20190809;47573;98;48.4;47;2274.8
3053;N;6;20191212;20191218;54321;77;68.4;40;2736
1442;N;6;20210608;20210614;82200;125;69.1;30;2073
3580;N;6;20210915;20210921;87267;99;28.6;6;171.6
2715;N;6;20210906;20210912;86775;77;68.4;40;2736
2020;N;6;20210611;20210617;82353;73;47.5;26;1235
2253;N;6;20200214;20200220;57517;70;58.1;38;2207.8
432;N;6;20190220;20190226;39060;126;69.4;25;1735
4102;N;6;20210523;20210529;81443;98;48.4;39;1887.6
4098;N;6;20210521;20210527;81340;122;29;76;2204
2691;N;6;20211008;20211014;88426;130;50.6;63;3187.8
2024;N;6;20191001;20191007;50562;124;33.4;47;1569.8
3576;N;6;20190123;20190129;37601;117;73;20;1460
3042;N;6;20210822;20210828;86050;82;47.4;68;3223.2
4481;N;6;20190420;20190426;42151;103;35.9;22;789.8
4088;N;6;20190504;20190510;42884;79;73.4;3;220.2
814;N;6;20200209;20200215;57300;75;40.7;22;895.4
1449;N;6;20190109;20190115;36891;81;56.6;8;452.8
2468;N;6;20190919;20190925;49962;80;57.5;23;1322.5
4491;N;6;20191218;20191224;54605;72;53.3;7;373.1
3383;N;6;20190823;20190829;48586;130;50.6;51;2580.6
358;N;6;20210514;20210520;80978;72;53.3;20;1066
1651;N;6;20200205;20200211;57056;133;50.2;46;2309.2
1634;N;6;20200117;20200123;56140;84;62.8;37;2323.6
1634;N;6;20200310;20200316;58836;102;61.6;41;2525.6
1432;N;6;20210513;20210519;80952;121;45.6;10;456
3562;N;6;20190111;20190117;36983;131;30;32;960
1061;N;6;20210904;20210910;86678;94;32;30;960
1135;N;6;20210401;20210407;78791;117;73;4;292
1641;N;6;20210406;20210412;79053;115;34.6;79;2733.4
1278;N;6;20191214;20191220;54425;84;62.8;8;502.4
1412;N;6;20190701;20190707;45817;99;28.6;77;2202.2
3750;N;6;20210825;20210831;86191;79;73.4;10;734
3750;N;6;20211001;20211007;88118;68;12.5;35;437.5
2197;N;6;20191217;20191223;54572;66;20;3;60
3332;N;6;20190509;20190515;43163;62;19.2;40;768
2223;N;6;20210203;20210209;75798;106;72.1;2;144.2
4074;N;6;20190421;20190427;42221;109;32.9;38;1250.2
3738;N;6;20210910;20210916;86984;95;42.9;49;2102.1
222;N;6;20191124;20191130;53364;105;37.6;78;2932.8
4286;N;6;20210509;20210515;80716;105;37.6;44;1654.4
1588;N;6;20210516;20210522;81092;91;67.9;50;3395
4283;N;6;20190409;20190415;41581;100;63.3;15;949.5
3757;N;6;20210616;20210622;82657;73;47.5;38;1805
1183;N;6;20210409;20210415;79214;99;28.6;68;1944.8
1590;N;6;20190321;20190327;40620;66;20;1;20
533;N;6;20190515;20190521;43446;61;34;37;1258
3034;N;6;20210415;20210421;79516;85;41.1;67;2753.7
3752;N;6;20200219;20200225;57777;63;17;63;1071
3558;N;6;20190911;20190917;49548;103;35.9;23;825.7
4301;N;6;20190121;20190127;37495;79;73.4;6;440.4
2990;N;6;20200112;20200118;55858;89;73.5;7;514.5
4595;N;6;20190114;20190120;37150;81;56.6;61;3452.6
4295;N;6;20190224;20190302;39257;85;41.1;7;287.7
2215;N;6;20190302;20190308;39559;59;14.1;19;267.9
3023;N;6;20190706;20190712;46091;97;43.2;40;1728
4458;N;6;20190505;20190511;42920;89;73.5;15;1102.5
4457;N;6;20210916;20210922;87311;57;20.2;77;1555.4
1622;N;6;20210623;20210629;83019;92;50.7;18;912.6
1120;N;6;20190419;20190425;42091;102;61.6;25;1540
3014;N;6;20210424;20210430;79975;61;34;78;2652
4586;N;6;20200120;20200126;56294;68;12.5;48;600
2991;N;6;20190324;20190330;40801;104;37.8;43;1625.4
1429;N;6;20211005;20211011;88324;107;45.3;47;2129.1
3031;N;6;20210703;20210709;83592;64;20.6;47;968.2
3552;N;6;20190825;20190831;48703;103;35.9;14;502.6
2663;N;6;20190502;20190508;42781;76;59.7;60;3582
4456;N;6;20210612;20210618;82440;89;73.5;18;1323
3330;N;6;20191213;20191219;54384;102;61.6;39;2402.4
4289;N;6;20210507;20210513;80650;69;38.9;16;622.4
3753;N;6;20190815;20190821;48188;82;47.4;60;2844
3549;N;6;20210415;20210421;79525;103;35.9;23;825.7
4447;N;6;20210905;20210911;86727;55;18.9;25;472.5
2973;N;6;20190519;20190525;43644;65;47.6;30;1428
2984;N;6;20210212;20210218;76283;64;20.6;41;844.6
4233;N;6;20190303;20190309;39643;62;19.2;35;672
2177;N;6;20210816;20210822;85777;49;17.9;41;733.9
3262;N;6;20191013;20191019;51223;49;17.9;22;393.8
3262;N;6;20210910;20210916;86969;63;17;56;952
682;N;6;20210320;20210326;78189;55;18.9;49;926.1
1396;N;6;20190414;20190420;41805;58;15;24;360
495;N;6;20190317;20190323;40376;51;39.9;11;438.9
2172;N;6;20210904;20210910;86692;53;43.1;52;2241.2
3324;N;6;20210211;20210217;76257;57;20.2;36;727.2
2424;N;6;20190713;20190719;46494;61;34;52;1768
2616;N;6;20190611;20190617;44771;60;32.7;66;2158.2
1112;N;6;20200310;20200316;58838;64;20.6;20;412
1574;N;6;20191224;20191230;54956;62;19.2;57;1094.4
2622;N;6;20200202;20200208;56925;55;18.9;56;1058.4
2414;N;6;20210716;20210722;84243;49;17.9;29;519.1
1587;N;6;20210303;20210309;77314;53;43.1;43;1853.3
491;N;6;20210615;20210621;82585;59;14.1;33;465.3
1794;N;6;20191216;20191222;54535;50;46.6;38;1770.8
2187;N;6;20210924;20210930;87718;54;20.5;10;205
989;N;6;20190722;20190728;46947;54;20.5;72;1476
1971;N;6;20211008;20211014;88439;49;17.9;42;751.8
4264;N;6;20210212;20210218;76324;62;19.2;41;787.2
242;N;6;20190606;20190612;44494;55;18.9;45;850.5
3540;N;6;20210305;20210311;77433;60;32.7;34;1111.8
3700;N;6;20210911;20210917;87048;55;18.9;54;1020.6
3261;N;6;20190203;20190209;38148;57;20.2;64;1292.8
2645;N;6;20200312;20200318;58916;61;34;23;782
2149;N;6;20190825;20190831;48700;58;15;48;720
3887;N;6;20190312;20190318;40123;49;17.9;52;930.8
1248;N;6;20200119;20200125;56236;63;17;67;1139
2167;N;6;20210220;20210226;76727;55;18.9;53;1001.7
4;N;6;20190206;20190212;38274;58;15;29;435
3314;N;6;20190624;20190630;45463;52;16.6;58;962.8
3514;N;6;20211004;20211010;88239;44;34.4;45;1548
846;N;6;20210524;20210530;81513;51;39.9;63;2513.7
3237;N;6;20210914;20210920;87184;40;49.1;50;2455
3495;N;6;20210314;20210320;77937;53;43.1;65;2801.5
1243;N;6;20190719;20190725;46810;40;49.1;77;3780.7
2597;N;6;20191108;20191114;52458;40;49.1;75;3682.5
4227;N;6;20200207;20200213;57164;40;49.1;38;1865.8
4551;N;6;20210505;20210511;80535;46;47.7;70;3339
2592;N;6;20210907;20210913;86839;43;15.3;36;550.8
2583;N;6;20190716;20190722;46650;55;18.9;60;1134
285;N;6;20190319;20190325;40482;41;37.4;76;2842.4
3227;N;6;20190204;20190210;38213;43;15.3;46;703.8
3236;N;6;20190220;20190226;39048;44;34.4;35;1204
3492;N;6;20200317;20200323;59155;50;46.6;72;3355.2
1748;N;6;20190817;20190823;48264;55;18.9;56;1058.4
1376;N;6;20210421;20210427;79849;49;17.9;60;1074
2376;N;6;20190407;20190413;41488;49;17.9;31;554.9
2124;N;6;20200324;20200330;59527;48;12.4;29;359.6
261;N;6;20191014;20191020;51265;40;49.1;9;441.9
3869;N;6;20210902;20210908;86572;53;43.1;33;1422.3
3225;N;6;20210906;20210912;86805;41;37.4;68;2543.2
2855;N;6;20190905;20190911;49222;51;39.9;79;3152.1
3868;N;6;20190217;20190223;38904;45;11.4;37;421.8
4650;N;6;20190920;20190926;50018;42;9.3;57;530.1
1362;N;6;20210709;20210715;83854;42;9.3;26;241.8
4192;N;6;20190323;20190329;40741;55;18.9;51;963.9
1526;N;6;20190318;20190324;40418;53;43.1;46;1982.6
654;N;6;20210818;20210824;85845;43;15.3;1;15.3
1554;N;6;20200309;20200315;58772;55;18.9;37;699.3
420;N;6;20190709;20190715;46272;50;46.6;7;326.2
3683;N;6;20210512;20210518;80894;53;43.1;65;2801.5
1959;N;6;20191223;20191229;54901;40;49.1;35;1718.5
2595;N;6;20210216;20210222;76542;41;37.4;29;1084.6
3666;N;6;20190316;20190322;40347;48;12.4;46;570.4
1164;N;6;20190215;20190221;38770;49;17.9;29;519.1
4205;N;6;20190218;20190224;38922;45;11.4;21;239.4
4205;N;6;20210404;20210410;78936;52;16.6;3;49.8
4630;N;6;20210718;20210724;84329;27;17.3;51;882.3
2103;N;6;20191212;20191218;54319;31;25.7;25;642.5
2575;N;6;20210919;20210925;87448;23;39.5;33;1303.5
3173;N;6;20190711;20190717;46392;27;17.3;53;916.9
1509;N;6;20190812;20190818;48032;27;17.3;23;397.9
4537;N;6;20190409;20190415;41549;33;25.9;24;621.6
1743;N;6;20190308;20190314;39919;35;25.9;78;2020.2
3859;N;6;20210408;20210414;79161;25;37.8;74;2797.2
1742;N;6;20210604;20210610;81995;36;18.9;17;321.3
1237;N;6;20190913;20190919;49638;33;25.9;41;1061.9
2117;N;6;20190810;20190816;47915;27;17.3;53;916.9
2117;N;6;20210809;20210815;85397;30;13.3;75;997.5
3661;N;6;20191105;20191111;52321;37;19.9;44;875.6
3172;N;6;20200216;20200222;57648;24;7.8;51;397.8
2579;N;6;20190216;20190222;38844;30;13.3;19;252.7
2404;N;6;20210611;20210617;82379;7;25;74;1850
4579;N;6;20190721;20190727;46919;1;16.9;31;523.9
4579;N;6;20210921;20210927;87592;9;19.8;12;237.6
2505;N;6;20210223;20210301;76928;12;39.1;62;2424.2
2678;N;6;20190703;20190709;45930;27;17.3;40;692
4486;N;6;20191208;20191214;54111;21;47.2;31;1463.2
2577;N;6;20190620;20190626;45265;16;38;8;304
2456;N;6;20190712;20190718;46412;11;32.1;30;963
3537;N;6;20210421;20210427;79851;2;55.2;49;2704.8
4263;N;6;20210901;20210907;86512;12;39.1;15;586.5
3373;N;6;20210817;20210823;85810;13;31.5;25;787.5
788;N;6;20190324;20190330;40809;23;39.5;44;1738
1286;N;6;20191024;20191030;51770;11;32.1;21;674.1
562;N;6;20211007;20211013;88380;9;19.8;72;1425.6
3715;N;6;20210513;20210519;80922;27;17.3;34;588.2
3068;N;6;20190901;20190907;48995;30;13.3;75;997.5
2043;N;6;20190219;20190225;38981;13;31.5;9;283.5
2144;N;6;20190308;20190314;39896;14;22.2;45;999
3110;S;2;20200508;20200511;61899;128;51.3;30;1539
3110;S;1;20201128;20201128;72417;115;34.6;19;657.4
2077;S;6;20210124;20210127;75329;74;72.8;18;1310.4
1728;S;6;20200628;20200628;64528;122;29;38;1102
1728;S;2;20200704;20200706;64831;100;63.3;10;633
1728;S;1;20200706;20200710;64913;77;68.4;17;1162.8
1728;S;3;20200915;20200916;68593;122;29;24;696
1728;S;3;20200929;20200929;69302;61;34;6;204
1728;S;1;20200930;20200930;69419;129;56.7;20;1134
1728;S;2;20201110;20201111;71453;122;29;10;290
211;S;2;20200508;20200512;61883;125;69.1;30;2073
211;S;5;20200808;20200810;66576;75;40.7;17;691.9
211;N;2;20210117;20210117;74970;71;46.2;21;970.2
3131;S;2;20201002;20201006;69537;78;52.3;31;1621.3
3131;S;5;20210112;20210112;74742;76;59.7;24;1432.8
1715;S;5;20200908;20200912;68211;122;29;48;1392
1715;S;3;20201214;20201215;73248;126;69.4;36;2498.4
2274;S;1;20200702;20200705;64719;74;72.8;6;436.8
2274;S;2;20201107;20201111;71280;72;53.3;34;1812.2
2274;S;2;20201108;20201109;71320;96;65.9;13;856.7
2274;S;3;20201211;20201211;73132;109;32.9;10;329
2274;S;3;20210120;20210121;75146;81;56.6;31;1754.6
1137;S;6;20200407;20200411;60215;90;44.5;16;712
1137;S;1;20200514;20200518;62189;82;47.4;27;1279.8
1137;S;3;20200814;20200816;66885;76;59.7;13;776.1
1137;S;6;20200918;20200918;68729;82;47.4;28;1327.2
4156;S;6;20200507;20200507;61841;116;35.9;49;1759.1
4156;N;1;20200621;20200624;64145;114;38;41;1558
4156;S;2;20200627;20200627;64491;124;33.4;12;400.8
4156;S;3;20200705;20200706;64861;88;29;6;174
4156;S;6;20200825;20200827;67493;63;17;27;459
4156;S;2;20200903;20200904;67883;123;43.9;17;746.3
4156;S;5;20200920;20200922;68857;91;67.9;30;2037
4156;S;5;20201121;20201123;72002;61;34;23;782
4156;S;2;20201126;20201126;72303;112;42.5;6;255
2521;S;7;20200408;20200412;60261;66;20;18;360
2521;S;6;20200507;20200510;61799;108;50.5;14;707
2521;S;5;20200516;20200517;62299;113;57.3;48;2750.4
2521;S;2;20201010;20201013;69933;90;44.5;46;2047
363;S;7;20200501;20200504;61483;115;34.6;30;1038
363;S;6;20200506;20200508;61763;102;61.6;10;616
363;S;2;20200914;20200917;68487;60;32.7;26;850.2
363;S;3;20201006;20201009;69746;68;12.5;29;362.5
363;S;1;20201021;20201024;70534;92;50.7;39;1977.3
363;S;2;20201111;20201112;71490;79;73.4;18;1321.2
363;S;7;20201122;20201124;72057;114;38;5;190
3608;N;3;20200510;20200510;61994;102;61.6;24;1478.4
3608;S;1;20200516;20200520;62322;75;40.7;10;407
3608;S;1;20200818;20200821;67105;128;51.3;45;2308.5
3608;N;1;20200920;20200920;68852;96;65.9;14;922.6
3608;S;1;20201009;20201010;69890;117;73;17;1241
3608;S;6;20201105;20201106;71178;114;38;44;1672
3608;S;6;20201110;20201114;71422;107;45.3;44;1993.2
3608;S;3;20201218;20201220;73508;70;58.1;19;1103.9
3608;S;7;20210201;20210204;75712;102;61.6;35;2156
2555;S;6;20200901;20200902;67795;67;15.7;25;392.5
2555;S;6;20200913;20200916;68440;65;47.6;37;1761.2
2555;S;5;20201003;20201006;69556;72;53.3;12;639.6
2555;S;5;20201009;20201011;69913;78;52.3;38;1987.4
2555;S;2;20201107;20201109;71289;134;59;11;649
2555;S;2;20201127;20201127;72354;62;19.2;49;940.8
3388;S;2;20200820;20200821;67201;97;43.2;48;2073.6
3388;S;5;20200824;20200825;67412;88;29;14;406
3388;S;3;20201215;20201218;73322;66;20;10;200
1301;S;5;20201003;20201005;69561;97;43.2;34;1468.8
2270;S;3;20200627;20200627;64448;65;47.6;25;1190
2270;S;1;20200816;20200817;67021;61;34;20;680
2270;S;2;20200821;20200821;67284;62;19.2;36;691.2
2270;S;7;20200822;20200825;67288;107;45.3;8;362.4
2270;S;1;20200901;20200901;67808;94;32;44;1408
2270;S;2;20201025;20201025;70736;121;45.6;40;1824
2270;S;5;20201125;20201125;72205;124;33.4;49;1636.6
1458;S;2;20200812;20200812;66780;128;51.3;18;923.4
1458;S;2;20200912;20200914;68412;103;35.9;16;574.4
1458;S;7;20201024;20201025;70688;87;60.3;7;422.1
1458;S;6;20201203;20201207;72653;108;50.5;31;1565.5
4359;S;6;20200825;20200826;67480;120;61.1;16;977.6
4359;S;7;20200830;20200830;67767;62;19.2;13;249.6
4359;S;2;20210122;20210123;75230;131;30;39;1170
149;N;2;20200501;20200505;61470;104;37.8;32;1209.6
149;S;6;20200704;20200706;64835;124;33.4;5;167
149;S;2;20200829;20200829;67707;87;60.3;24;1447.2
149;S;6;20201021;20201024;70516;104;37.8;20;756
149;S;3;20201207;20201208;72911;126;69.4;29;2012.6
149;S;6;20210121;20210122;75162;87;60.3;27;1628.1
149;S;1;20210121;20210122;75178;122;29;26;754
2806;S;2;20200517;20200521;62363;96;65.9;45;2965.5
2806;S;1;20200821;20200822;67277;67;15.7;4;62.8
2806;S;5;20200920;20200923;68861;90;44.5;14;623
2806;S;2;20201117;20201118;71778;107;45.3;48;2174.4
2806;S;6;20201202;20201202;72601;93;69.8;48;3350.4
2806;S;2;20201207;20201208;72890;130;50.6;11;556.6
2806;S;7;20201220;20201222;73609;95;42.9;5;214.5
2806;S;3;20210118;20210120;75039;112;42.5;25;1062.5
2806;S;1;20210121;20210122;75171;112;42.5;9;382.5
2806;S;6;20210127;20210127;75503;98;48.4;12;580.8
4342;S;3;20200826;20200826;67523;62;19.2;28;537.6
4342;S;6;20201002;20201005;69512;117;73;9;657
4342;S;3;20201013;20201014;70093;84;62.8;22;1381.6
4342;S;7;20201014;20201016;70130;114;38;46;1748
