index;index;cnpj_basico;cnpj_ordem;cnpj_dv;identificador_matriz_filial;Situacao_Cadastral;data_inicio_atividade;uf;municipio;opcao_pelo_simples;opcao_mei;CodClientes;faturam_cancel;faturam_concluid;ST1;ST2;ST3;ST4;ST5;ST6;ST7;Qtd;valor_comprado;Interv_Transacao;duracao_transacao;Interv_Transacao_std;ultima_compra_ano;ultima_compra_mes;ultima_compra_dia;evasao;tempo_existencia
2233;736024;6154040;2;55;0;2;2018-11-30;DF;9701;0;0;3233;1;15;1;2;5;0;3;3;2;27.1875;894.60625;57;1.625;58.032174983653114;2021;9;29;0;3
2234;736231;32274703;1;2;1;8;2018-12-18;DF;9701;0;0;3858;0;18;5;5;3;1;2;2;0;33.388888888888886;1104.1999999999998;58;1.5;43.23277303574062;2021;10;13;0;3
2235;736322;32310988;1;81;1;2;2018-12-26;DF;9701;1;0;2786;0;14;5;3;4;0;2;0;0;29.785714285714285;1198.4857142857143;71;1.0714285714285714;63.90914408928391;2021;7;30;1;3
2236;737376;32965911;1;40;1;2;2019-03-08;DF;9701;1;0;3167;2;17;5;1;5;1;2;4;1;25.05263157894737;1248.7578947368422;53;1.6842105263157894;48.269082454379166;2021;9;25;0;2
2237;737557;33072437;1;90;1;2;2019-03-19;DF;9701;1;0;2504;2;16;7;3;3;1;1;2;1;35.5;1128.3333333333333;59;1.7222222222222223;51.77920919819374;2021;10;14;0;2
2238;737625;20395046;2;45;0;2;2019-03-22;DF;9701;0;0;3377;2;20;3;4;4;3;0;4;4;30.636363636363637;1539.2454545454545;45;1.7727272727272727;53.277479256420975;2021;10;9;0;2
2239;737877;26519734;1;75;1;2;2016-11-10;DF;9701;1;0;2427;1;18;3;3;5;0;1;6;1;30.57894736842105;1463.9473684210527;53;1.6842105263157894;52.99140973943644;2021;9;2;0;5
2240;738189;32685134;1;80;1;2;2019-02-06;DF;9701;0;0;4567;1;20;5;2;6;1;2;4;1;38.57142857142857;868.7619047619048;48;1.4761904761904763;28.5243755409299;2021;9;14;0;2
2241;738581;27805280;1;61;1;2;2017-05-19;DF;9701;1;0;2824;2;13;2;2;2;1;2;4;2;34.13333333333333;1764.5266666666669;60;1.8;50.9837909415876;2021;7;10;1;4
2242;739017;33915815;1;50;1;2;2019-06-13;DF;9701;1;1;4477;0;25;4;4;2;1;4;6;4;31.96;1449.516;40;1.72;34.990077958695025;2021;10;12;0;2
2243;739387;34140324;1;47;1;2;2019-07-08;DF;9701;0;0;3203;1;19;2;4;6;1;2;3;2;38.2;997.6850000000001;49;2.05;40.93803167805128;2021;9;28;0;2
2244;739619;34270687;1;5;1;4;2019-07-19;DF;9701;0;0;3075;2;21;3;5;5;1;2;4;3;30.73913043478261;1430.8304347826086;43;1.9565217391304348;37.15127107043258;2021;9;3;1;2
2245;739839;34074248;1;19;1;4;2019-07-01;DF;9701;1;1;2792;2;14;4;4;3;0;1;2;2;33.0625;1588.625;57;2.25;41.11912234255764;2021;7;25;1;2
2246;739923;32677330;5;36;0;2;2019-08-06;DF;9701;0;0;3194;0;16;2;2;5;0;3;3;1;38.5;1012.4875;57;1.8125;53.15369747774425;2021;8;19;1;2
2247;740449;34768118;1;86;1;2;2019-09-04;DF;9701;1;0;3354;0;17;7;4;0;1;3;2;0;32.94117647058823;1488.1470588235295;58;1.5294117647058822;90.97645213872653;2021;9;20;0;2
2248;740507;34801497;1;69;1;2;2019-09-09;DF;9701;1;0;3385;0;16;0;4;4;1;4;2;1;27.125;1162.79375;63;1.8125;51.64425320293526;2021;8;23;0;2
2249;741932;35645520;1;36;1;8;2019-11-28;DF;9701;0;0;3428;1;11;3;0;1;1;3;2;2;27.0;1240.6416666666667;70;2.0;66.24859268737602;2021;4;3;1;2
2250;742043;31189777;1;70;1;4;2018-08-13;DF;9701;1;0;3816;2;17;3;1;4;0;3;5;3;33.63157894736842;1588.842105263158;52;1.6842105263157894;48.8023223491123;2021;8;27;1;3
2251;742329;35842446;1;48;1;2;2019-12-23;DF;9701;1;0;4048;1;22;7;6;5;2;2;1;0;33.47826086956522;1345.3869565217392;38;1.6956521739130435;40.40272472605352;2021;7;26;1;2
2252;742338;31805711;1;67;1;2;2018-10-19;DF;9701;1;0;2365;2;17;0;5;7;0;4;2;1;41.78947368421053;1482.0947368421052;54;1.7894736842105263;39.73461345191167;2021;10;22;0;3
2253;742392;32277145;1;20;1;4;2018-12-18;DF;9701;0;0;2547;2;10;2;3;0;0;1;5;1;24.583333333333332;1233.825;86;2.0;66.63369708170829;2021;10;2;0;3
2254;742401;11832478;15;8;0;2;2018-12-06;DF;9701;0;0;3856;1;13;1;3;3;0;2;3;2;37.214285714285715;1091.9071428571428;71;1.5;82.87396861835575;2021;9;22;0;3
2255;743136;36315348;1;15;1;2;2020-02-10;DF;9701;1;0;4416;1;13;3;2;3;0;2;3;1;42.785714285714285;865.3071428571428;65;1.8571428571428572;49.023723275440666;2021;8;13;1;1
2256;743530;36532567;1;56;1;2;2020-03-03;DF;9701;1;0;4274;0;19;4;4;4;0;4;3;0;31.789473684210527;889.5;51;2.4210526315789473;47.74533782423806;2021;10;16;0;1
2257;743735;36649139;1;8;1;2;2020-03-12;DF;9701;0;0;3240;0;16;8;3;1;0;4;0;0;36.3125;1347.38125;66;1.1875;62.32331470289073;2021;10;9;0;1
2258;744846;37247557;1;31;1;2;2020-05-27;DF;9701;1;0;4165;1;11;1;6;3;0;1;1;0;19.25;929.9250000000001;84;1.1666666666666667;85.93280096093537;2021;9;12;0;1
2259;744957;35684346;2;11;0;2;2020-06-03;DF;9701;0;0;4604;0;18;4;4;4;1;2;2;1;41.111111111111114;1123.8000000000002;55;1.4444444444444444;52.15142976273592;2021;10;22;0;1
2260;745238;36712140;1;30;1;2;2020-03-18;DF;9701;0;0;4079;2;11;0;2;3;1;1;3;3;31.692307692307693;1396.8153846153846;76;1.2307692307692308;63.153857540313574;2021;9;16;0;1
2261;745513;37635461;1;40;1;2;2020-07-07;DF;9701;0;0;4320;1;12;1;4;1;1;1;5;0;28.153846153846153;1273.4538461538464;77;1.6923076923076923;87.88945076376092;2021;10;21;0;1
2262;745666;37723131;1;7;1;2;2020-07-14;DF;9701;1;0;3145;0;13;2;2;2;0;1;3;3;26.0;1288.8846153846155;76;1.5384615384615385;97.18321042695024;2021;8;6;1;1
2263;745848;37834118;1;25;1;2;2020-07-23;DF;9701;1;0;4127;2;19;3;6;2;0;7;3;0;31.761904761904763;1385.7666666666667;45;1.9047619047619047;49.44438795252703;2021;8;9;1;1
2264;746117;37979099;1;25;1;2;2020-08-05;DF;9701;1;0;4149;1;13;1;2;5;2;1;3;0;28.714285714285715;1165.3214285714287;58;2.0714285714285716;63.59189409101478;2021;7;25;1;1
2265;746131;37988753;1;67;1;2;2020-08-05;DF;9701;1;0;4302;1;20;3;3;2;0;5;6;2;32.904761904761905;1314.8190476190478;44;0.7619047619047619;36.90159210657448;2021;9;27;0;1
2266;746379;38127804;1;29;1;2;2020-08-18;DF;9701;0;0;4147;0;12;1;3;4;0;3;1;0;33.416666666666664;1224.2250000000001;75;3.0;54.040847727811375;2021;10;6;0;1
2267;746906;38455821;1;95;1;2;2020-09-15;DF;9701;1;0;4120;2;17;4;4;2;2;2;3;2;37.21052631578947;1540.7105263157894;51;1.4210526315789473;81.69923764698643;2021;10;2;0;1
2268;746987;38537998;1;30;1;2;2020-09-18;DF;9701;1;1;4140;0;14;3;2;4;0;1;3;1;34.214285714285715;1408.0071428571428;66;1.8571428571428572;60.82110736078155;2021;9;2;0;1
2269;747459;39394202;1;9;1;2;2020-10-13;DF;9701;0;0;4314;1;13;5;1;2;0;3;3;0;33.42857142857143;1444.55;74;2.2857142857142856;49.7402721600537;2021;10;15;0;1
2270;748515;40009273;1;11;1;2;2020-12-03;DF;9701;1;1;4411;1;20;1;3;9;2;1;5;0;37.19047619047619;1053.847619047619;48;1.9047619047619047;40.88948520096579;2021;10;22;0;1
2271;748660;40086925;1;11;1;2;2020-12-11;DF;9701;1;1;4503;2;18;5;3;3;0;2;3;4;37.0;1365.105;49;1.3;41.80286143766634;2021;8;12;1;1
2272;748976;40252757;1;97;1;2;2021-01-04;DF;9701;1;0;4166;2;20;3;7;5;1;4;1;1;29.363636363636363;1472.0136363636364;45;1.5909090909090908;39.64439436459015;2021;9;16;0;0
2273;751392;41646497;1;5;1;2;2021-04-20;DF;9701;1;0;4646;1;23;7;4;4;0;2;3;4;38.708333333333336;1030.0958333333333;41;1.9583333333333333;40.835647350298714;2021;10;15;0;0
2274;751632;41790600;1;88;1;2;2021-05-03;DF;9701;0;0;4543;0;12;2;2;3;0;0;4;1;30.75;925.5500000000001;77;1.75;52.251616290395056;2021;7;12;1;0
2275;751795;41879582;1;5;1;8;2021-05-10;DF;9701;0;0;4437;1;13;3;1;1;0;0;6;3;38.285714285714285;1053.2928571428572;62;1.9285714285714286;58.1104844444345;2021;4;19;1;0
2276;752430;40657616;1;54;1;2;2021-02-01;DF;9701;0;0;4298;0;15;4;1;1;1;3;3;2;28.8;1445.6133333333335;58;2.533333333333333;62.60517680883352;2021;6;5;1;0
2277;752691;30986115;1;68;1;8;2018-07-20;DF;9701;0;0;2346;2;17;4;3;3;0;6;3;0;37.578947368421055;1793.121052631579;45;1.7894736842105263;48.01684375248562;2021;4;12;1;3
2278;753515;33758875;3;78;0;2;2021-06-23;DF;9701;0;0;4533;2;16;2;4;2;1;2;6;1;26.72222222222222;1299.788888888889;51;1.7777777777777777;59.21323848985755;2021;7;17;1;0
2279;753911;42646437;1;47;1;2;2021-07-08;DF;9701;1;0;4536;1;13;3;2;5;1;1;1;1;33.357142857142854;1000.2285714285714;75;2.357142857142857;74.78030940398826;2021;10;15;0;0
2280;755304;43408859;1;47;1;2;2021-09-03;DF;9701;1;0;4581;0;13;3;0;6;0;1;2;1;37.92307692307692;1043.753846153846;80;2.0;85.12050281806376;2021;9;10;0;0
2281;755872;39890790;1;63;1;2;2020-11-24;DF;9701;0;0;4618;0;11;4;1;0;1;1;4;0;46.18181818181818;1039.0363636363636;95;1.4545454545454546;79.46546419671881;2021;9;12;0;1
2282;756090;37604616;1;81;1;2;2020-07-03;DF;9701;0;0;4251;1;12;2;2;1;3;0;3;2;37.92307692307692;1223.6846153846154;79;1.5384615384615385;57.6394444417671;2021;9;12;0;1
2283;756203;32885777;1;77;1;2;2019-02-26;DF;9701;0;0;3386;0;13;2;2;1;2;4;1;1;28.307692307692307;1064.5923076923077;84;1.4615384615384615;83.09783390678724;2021;10;24;0;2
2284;758907;6817;1;77;1;2;1966-09-06;DF;9701;0;0;1923;2;13;5;2;2;0;0;5;1;30.066666666666666;1141.9666666666667;68;1.8;40.67498102805523;2021;9;3;0;55
2285;759146;57240;1;22;1;2;1969-12-02;DF;9701;0;0;295;0;7;1;0;1;0;0;3;2;37.285714285714285;1160.2;115;2.2857142857142856;99.55637710474515;2021;10;7;0;52
2286;759408;95596;1;50;1;2;1970-05-13;DF;9701;0;0;1891;0;15;4;0;4;2;2;2;1;34.13333333333333;1358.76;58;1.8;45.09015911459608;2021;6;24;1;51
2287;759419;5025586;1;62;1;2;2002-04-18;DF;9701;0;0;1174;0;14;2;2;3;1;3;3;0;26.142857142857142;780.3785714285714;70;1.5;45.26869158557405;2021;8;4;1;19
2288;759745;1787785;1;57;1;2;1997-04-28;DF;9701;0;0;2135;2;14;0;0;0;1;8;4;3;38.0625;1508.99375;60;2.375;53.552466485369905;2021;7;1;1;24
2289;760445;5255466;1;51;1;2;2002-08-23;DF;9701;1;0;1220;3;21;3;5;4;1;5;3;3;29.5;1237.0249999999999;39;1.6666666666666667;53.657388232276666;2021;10;3;0;19
2290;760987;3638958;1;9;1;2;2000-01-26;DF;9701;1;0;2955;2;20;6;0;7;0;3;4;2;31.454545454545453;955.1999999999999;47;1.9545454545454546;40.09467254436566;2021;10;18;0;21
2291;761246;374556;1;48;1;2;1995-01-02;DF;9701;0;0;165;2;26;7;4;4;1;9;3;0;33.285714285714285;1584.3607142857143;34;1.9285714285714286;33.39110220473694;2021;10;3;0;26
2292;761287;5349595;1;9;1;2;2002-10-24;DF;9701;0;0;1757;2;18;2;6;4;0;4;4;0;42.35;1344.72;39;1.6;42.01760612382304;2021;3;15;1;19
2293;761988;28986;6;12;0;2;1996-04-09;DF;9701;0;0;2231;0;22;3;2;7;1;4;4;1;32.04545454545455;1523.5;46;1.7272727272727273;29.042622521089488;2021;9;16;0;25
2294;762181;2069773;1;50;1;2;1997-08-29;DF;9701;0;0;1097;0;17;0;2;8;1;3;3;0;29.235294117647058;1143.3;50;2.0;61.00499467256759;2021;4;14;1;24
2295;762831;3795734;1;0;1;2;2000-05-10;DF;9701;1;0;2599;1;23;7;4;2;1;3;6;1;39.458333333333336;1229.6000000000001;40;1.9166666666666667;40.01663170301122;2021;9;20;0;21
2296;762874;683748;17;1;0;8;2004-05-19;DF;9701;0;0;2420;3;21;6;5;3;1;2;6;1;42.0;1159.675;39;2.25;42.51133508355167;2021;10;24;0;17
2297;763755;5525851;1;71;1;2;2003-02-13;DF;9701;0;0;2935;2;16;4;4;3;1;2;4;0;37.22222222222222;1169.7833333333333;57;2.111111111111111;64.12218008800663;2021;9;23;0;18
2298;764616;632166;1;20;1;2;1981-08-19;DF;9701;1;0;2716;1;18;4;5;1;0;3;3;3;31.210526315789473;1443.2947368421053;48;2.1578947368421053;61.22023086093899;2021;8;13;1;40
2299;766339;5766104;1;25;1;2;2003-07-11;DF;9701;1;0;1118;0;20;2;8;3;1;2;4;0;36.05;1673.3650000000002;46;1.7;35.27666669764022;2021;7;2;1;18
2300;766348;4116689;1;75;1;2;2000-10-26;DF;9701;1;0;1054;2;14;4;1;1;2;1;4;3;35.0;1358.70625;62;1.875;56.3479665412456;2021;8;11;1;21
2301;767085;5903886;1;5;1;2;2003-09-22;DF;9701;0;0;1856;3;21;2;7;6;1;0;6;2;34.541666666666664;1359.6541666666667;43;2.25;32.51040258121143;2021;10;2;0;18
2302;767741;4350148;1;7;1;8;2001-03-26;DF;9701;0;0;2611;0;18;4;3;1;3;6;0;1;27.38888888888889;649.1111111111111;45;1.5;43.406264596580684;2021;7;20;1;20
2303;767764;6021623;1;27;1;2;2003-11-24;DF;9701;0;0;1416;1;13;2;2;2;0;4;1;3;33.57142857142857;1496.2214285714285;69;1.0;49.49221443763482;2021;7;24;1;18
2304;767792;4356676;1;73;1;2;2001-03-28;DF;9701;0;0;617;0;8;3;1;3;0;0;1;0;35.375;1307.675;140;1.25;165.78705298899402;2021;10;3;0;20
2305;769193;4541282;1;95;1;2;2001-06-28;DF;9701;1;0;2183;1;15;7;3;2;0;3;0;1;28.875;907.2625;63;2.1875;52.80892180514787;2021;8;27;0;20
2306;770484;37140225;1;53;1;2;1992-09-04;DF;9701;1;0;4648;0;20;3;5;2;1;1;5;3;46.1;1265.775;52;1.2;44.46923054623232;2021;10;3;0;29
2307;770575;37151255;1;65;1;2;1992-11-03;DF;9701;0;0;3072;2;12;2;5;1;0;1;3;2;27.357142857142858;1325.0285714285715;72;1.9285714285714286;82.84404682700233;2021;8;12;1;29
2308;770588;37152352;1;72;1;2;1992-11-10;DF;9701;1;0;3328;0;12;2;3;3;1;2;1;0;36.25;1734.3416666666665;91;2.1666666666666665;60.33857639730069;2021;10;23;0;29
2309;771447;38017034;1;61;1;2;1993-07-30;DF;9701;0;0;886;4;14;3;4;4;1;1;3;2;36.888888888888886;1509.7333333333333;55;2.111111111111111;83.41819439252652;2021;10;20;0;28
2310;771789;38063210;1;0;1;2;1994-01-25;DF;9701;0;0;4245;2;17;1;7;2;1;2;5;1;36.36842105263158;892.5;44;2.0;47.185770244643116;2021;7;6;1;27
2311;773787;1627946;1;45;1;2;1997-01-23;DF;9701;0;0;241;1;16;1;4;3;1;4;3;1;36.76470588235294;1176.4176470588234;59;1.1764705882352942;52.568853658796854;2021;9;6;0;24
2312;775885;33441973;1;15;1;2;1989-07-24;DF;9701;1;0;3314;2;21;3;3;5;0;4;6;2;38.17391304347826;1024.1260869565217;43;2.130434782608696;35.524290374496864;2021;10;17;0;32
2313;776196;72575228;1;10;1;4;1994-05-06;DF;9701;0;0;704;2;8;1;0;2;1;2;4;0;43.8;1998.2900000000002;93;3.6;101.40129300074148;2021;7;25;0;27
2314;776279;72588387;1;50;1;2;1994-05-17;DF;9701;1;0;1587;2;22;7;3;3;0;5;6;0;36.041666666666664;1140.1458333333333;41;2.5;39.998345901527266;2021;10;3;0;27
2315;776415;72607062;1;77;1;2;1994-09-28;DF;9701;1;0;3078;0;12;1;4;2;0;0;3;2;34.583333333333336;1791.9666666666665;56;2.1666666666666665;43.38907201413662;2021;6;13;1;27
2316;776971;7637917;1;40;1;2;2005-10-07;DF;9701;0;0;1451;1;25;6;3;6;1;4;3;3;39.65384615384615;1763.6269230769233;35;2.3461538461538463;31.285165813848582;2021;7;21;1;16
2317;776988;2195777;1;84;1;2;1997-10-29;DF;9701;0;0;3358;2;14;1;2;3;2;4;2;2;31.75;1553.4375;66;0.625;75.60129334578579;2021;10;15;0;24
2318;778077;5781051;1;11;1;2;2003-07-11;DF;9701;0;0;4525;2;19;3;0;9;0;1;3;5;41.666666666666664;1926.5380952380954;48;1.7619047619047619;61.35493052722006;2021;10;18;0;18
2319;778652;3574232;1;41;1;2;1999-12-30;DF;9701;0;0;3437;1;14;3;1;4;0;2;3;2;36.6;1825.1666666666667;43;1.6666666666666667;34.05757430215691;2020;9;17;1;22
2320;778806;4063788;1;36;1;2;2000-09-13;DF;9701;0;0;2205;3;18;3;1;7;2;0;5;3;29.285714285714285;1298.8714285714286;47;1.4761904761904763;47.456295683502304;2021;9;19;0;21
2321;778911;3024186;1;7;1;2;1999-03-11;DF;9701;0;0;2187;3;22;6;5;7;1;0;5;1;33.8;878.696;39;1.92;32.381729244882656;2021;9;29;0;22
2322;781753;683748;8;2;0;8;1997-04-14;DF;9701;0;0;2423;1;22;2;7;7;0;2;3;2;38.869565217391305;1082.786956521739;43;1.434782608695652;38.209324507753905;2021;9;26;0;24
2323;782003;1605162;1;16;1;2;1996-12-27;DF;9701;0;0;2429;2;12;1;6;3;0;2;1;1;31.571428571428573;1340.2785714285715;67;1.5;48.601750765942505;2021;7;27;1;25
2324;782012;683748;9;93;0;2;1997-04-14;DF;9701;0;0;2424;3;17;3;6;1;0;3;6;1;36.6;957.2549999999999;50;1.5;47.92301074065311;2021;10;15;0;24
2325;782463;7819087;1;72;1;2;2006-01-13;DF;9701;1;0;4562;1;19;1;5;4;1;5;3;1;29.5;879.5649999999999;50;1.55;50.04230896931725;2021;9;15;0;15
2326;782539;5517387;1;71;1;4;2003-01-31;DF;9701;0;0;450;0;25;7;3;4;0;6;5;0;31.8;1432.8239999999998;38;2.2;30.830180018935987;2021;8;8;1;18
2327;782557;1658426;1;8;1;2;1985-08-28;DF;9701;0;0;1813;1;11;4;0;2;1;3;1;1;30.166666666666668;1600.1333333333332;78;1.5833333333333333;43.8370385680103;2021;8;1;1;36
2328;782790;5385914;1;31;1;2;2002-11-07;DF;9701;0;0;2433;0;10;2;4;2;1;0;1;0;36.1;1577.75;96;1.9;91.8482376827781;2021;7;20;0;19
2329;784472;8362377;1;0;1;2;2006-10-10;DF;9701;0;0;3621;1;13;3;2;3;1;2;3;0;32.07142857142857;1370.6499999999999;62;1.8571428571428572;61.42932630411565;2021;6;11;1;15
2330;785237;9088732;1;50;1;8;2007-09-24;DF;9701;0;0;1577;3;15;1;2;3;2;1;5;4;36.27777777777778;1056.1888888888889;56;1.5;50.12869251385666;2021;10;9;0;14
2331;785387;9209754;1;20;1;2;2007-11-21;DF;9701;1;0;3254;0;13;1;2;4;0;5;0;1;27.692307692307693;977.7692307692307;79;1.6153846153846154;74.19470443816503;2021;8;26;0;14
2332;785417;9231527;1;0;1;4;2007-11-29;DF;9701;0;0;2644;1;18;3;4;3;0;3;4;2;31.842105263157894;760.2315789473685;50;2.0526315789473686;33.084860959226624;2021;10;17;0;14
2333;785502;9290416;1;66;1;2;2007-11-23;DF;9701;0;0;909;1;23;4;6;4;0;4;5;1;40.833333333333336;1055.1916666666666;41;1.25;49.80449490422934;2021;10;13;0;14
2334;785644;9373158;1;81;1;2;2008-02-18;DF;9701;1;0;3140;1;12;3;1;2;0;1;5;1;36.61538461538461;1257.176923076923;77;2.076923076923077;50.18708056418062;2021;8;4;1;13
2335;785659;37063328;21;0;0;2;2007-12-19;DF;9701;0;0;3496;2;15;5;1;3;0;4;3;1;42.94117647058823;1401.5470588235294;57;0.9411764705882353;57.50978177666822;2021;8;28;0;14
2336;785745;8515891;1;20;1;2;2006-12-12;DF;9701;1;0;2006;1;16;3;3;6;0;2;0;3;37.705882352941174;1476.605882352941;58;1.4705882352941178;54.70431884229983;2021;10;13;0;15
2337;785784;9451958;1;73;1;2;2008-03-27;DF;9701;1;0;801;3;22;2;4;9;1;4;4;1;36.56;1767.364;42;2.04;39.65631430035939;2021;10;20;0;13
2338;785979;8580116;2;30;0;2;2008-05-29;DF;9701;0;0;4068;0;15;1;1;5;1;4;2;1;24.266666666666666;1175.1333333333334;48;1.9333333333333333;72.72831747858125;2021;3;27;1;13
2339;786008;9612226;1;18;1;4;2008-06-03;DF;9701;0;0;3570;4;12;3;4;2;0;1;5;1;37.3125;1563.74375;65;1.625;81.04648871686751;2021;9;28;0;13
2340;786048;9635355;1;21;1;2;2008-06-17;DF;9701;1;0;4324;1;17;3;2;2;0;4;4;3;36.888888888888886;1590.8666666666666;56;1.8333333333333333;58.527549482640275;2021;9;24;0;13
2341;786187;20255276;1;28;1;2;2014-05-15;DF;9701;0;0;2140;3;11;1;2;3;1;2;3;2;34.214285714285715;825.3071428571429;70;1.7142857142857142;80.81090499965897;2021;9;26;0;7
2342;786330;20266801;1;0;1;2;2014-05-15;DF;9701;1;0;984;2;14;4;3;4;0;2;2;1;34.75;1447.3125;59;2.125;71.42069416881607;2021;7;27;1;7
2343;786411;10189036;1;19;1;8;2008-07-16;DF;9701;0;0;498;1;23;3;6;3;1;2;6;3;37.208333333333336;993.4416666666666;42;1.1666666666666667;32.4849827163167;2021;10;3;0;13
2344;786551;10438956;1;23;1;4;2008-10-07;DF;9701;0;0;137;0;12;4;3;2;0;2;1;0;32.333333333333336;777.3333333333334;64;2.4166666666666665;45.57565683418911;2021;9;16;0;13
2345;786662;38030169;3;29;0;8;2008-12-01;DF;9701;0;0;2676;1;15;7;1;1;0;2;2;3;30.8125;1258.75625;60;1.9375;76.19962087978011;2021;10;18;0;13
2346;786896;10682187;1;4;1;2;2009-03-05;DF;9701;0;0;2045;1;14;1;2;5;1;2;4;0;32.4;1502.5133333333333;69;2.066666666666667;59.069485198642575;2021;9;25;0;12
2347;788055;11353892;1;20;1;2;2009-11-26;DF;9701;0;0;3002;2;12;1;4;1;0;1;7;0;25.857142857142858;1198.0071428571428;74;2.0714285714285716;39.61426436056087;2021;9;15;0;12
2348;788490;11739625;1;96;1;2;2010-03-23;DF;9701;1;0;282;1;15;4;2;5;1;2;2;0;35.3125;1334.1125;64;1.5625;56.84387976437451;2021;10;22;0;11
2349;788632;11839515;1;4;1;2;2010-04-12;DF;9701;0;0;4516;1;18;5;4;1;0;4;4;1;28.36842105263158;1380.9473684210527;49;1.894736842105263;39.09469352390929;2021;7;4;1;11
2350;789362;12370279;1;84;1;2;2010-08-10;DF;9701;1;0;1047;3;11;4;1;2;1;0;4;2;37.42857142857143;1236.0214285714285;64;1.5;47.45337169482376;2021;5;26;1;11
2351;789419;12410501;1;25;1;8;2010-08-18;DF;9701;0;0;3571;0;16;3;6;0;0;3;4;0;27.9375;1440.19375;57;1.5;41.59754266246451;2021;7;20;1;11
2352;790023;12891761;1;60;1;8;2010-11-18;DF;9701;0;0;1129;4;22;2;4;7;1;1;10;1;38.69230769230769;1646.0153846153846;39;1.9615384615384615;44.88944642118011;2021;9;25;0;11
2353;790420;10622621;1;60;1;2;2009-02-02;DF;9701;0;0;3510;2;17;3;3;4;1;4;3;1;34.10526315789474;700.8894736842105;52;1.8421052631578947;56.028652282053066;2021;10;4;0;12
2354;790446;13206627;1;45;1;2;2011-02-03;DF;9701;0;0;1315;4;24;5;3;5;1;6;7;1;33.42857142857143;1469.7535714285714;33;2.5714285714285716;39.197330610939815;2021;8;18;1;10
2355;790632;13360660;1;25;1;2;2011-03-10;DF;9701;1;0;971;1;16;3;5;4;2;1;1;1;32.1764705882353;1579.7882352941176;54;2.0;69.46871485604149;2021;6;6;1;10
2356;790860;13519328;1;60;1;2;2011-04-14;DF;9701;1;0;1106;1;14;3;3;3;2;3;1;0;30.4;788.3133333333334;62;1.8;62.40392615853588;2021;9;10;0;10
2357;791248;13837466;1;98;1;2;2011-06-15;DF;9701;1;0;708;0;13;2;5;2;0;1;2;1;33.23076923076923;1560.069230769231;74;2.5384615384615383;56.20813256697527;2021;8;28;0;10
2358;791767;14121417;1;17;1;2;2011-08-15;DF;9701;1;1;280;0;17;3;1;5;1;2;4;1;42.529411764705884;1968.0823529411766;52;2.5294117647058822;47.473964904461056;2021;5;5;1;10
2359;791873;11169063;11;64;0;2;2011-08-26;DF;9701;0;0;2710;0;19;4;4;3;1;2;2;3;33.36842105263158;1703.8999999999999;42;2.0;33.37090475175369;2021;3;13;1;10
2360;792642;20418904;1;49;1;8;2014-06-05;DF;9701;0;0;1973;4;17;3;2;3;0;4;8;1;37.76190476190476;1009.1761904761905;50;1.5238095238095237;43.7555425060643;2021;10;16;0;7
2361;792956;15110739;1;23;1;2;2012-02-10;DF;9701;0;0;1276;1;10;2;1;1;1;2;4;0;33.81818181818182;1226.109090909091;87;1.9090909090909092;62.15504806530198;2021;7;28;1;9
2362;793333;15385063;1;80;1;2;2012-03-29;DF;9701;1;0;2779;3;24;4;2;7;1;5;6;2;33.77777777777778;1458.911111111111;38;1.7037037037037037;27.35813326273015;2021;10;14;0;9
2363;793684;10471264;1;87;1;2;2008-11-12;DF;9701;0;0;3501;1;14;4;1;1;1;3;3;2;46.86666666666667;1325.04;67;2.2666666666666666;49.92852033514655;2021;8;16;1;13
2364;794013;12550441;1;46;1;2;2010-09-09;DF;9701;0;0;3722;0;13;2;5;2;0;3;1;0;32.07692307692308;977.0076923076923;73;1.7692307692307692;50.900979580183154;2021;8;9;1;11
2365;794817;15589854;1;22;1;2;2012-05-07;DF;9701;0;0;3352;2;20;6;7;5;1;2;1;0;32.36363636363637;1305.3272727272727;45;1.4545454545454546;72.56621028607907;2021;10;5;0;9
2366;795607;16685065;1;58;1;2;2012-08-08;DF;9701;0;0;1464;0;17;5;4;4;0;2;1;1;36.11764705882353;1529.9941176470588;56;1.411764705882353;50.706107866804366;2021;9;29;0;9
2367;795669;17314329;20;92;0;2;2012-08-16;DF;9701;0;0;2212;1;18;6;3;2;2;1;4;1;31.63157894736842;1403.136842105263;45;1.6842105263157894;53.73724367721787;2021;8;9;1;9
2368;795745;15578964;1;99;1;2;2012-05-10;DF;9701;1;0;2953;2;9;3;1;2;1;2;2;0;37.27272727272727;1090.9818181818182;97;2.1818181818181817;76.56533158029161;2021;9;21;0;9
2369;796020;16803581;1;30;1;2;2012-08-28;DF;9701;1;0;3017;2;12;3;2;5;0;2;1;1;31.0;1134.1285714285714;77;1.9285714285714286;91.50212594937035;2021;10;12;0;9
2370;796335;16955896;5;26;0;2;2012-10-03;DF;9701;0;0;3707;3;15;1;3;3;2;2;6;1;38.94444444444444;1110.9;57;2.1666666666666665;89.64277433022349;2021;10;6;0;9
2371;796694;8191186;4;68;0;2;2012-12-04;DF;9701;0;0;3164;1;17;5;1;1;1;6;3;1;38.0;1833.888888888889;54;1.8888888888888888;44.53613283646978;2021;9;25;0;9
