cod_cliente;inscri_estad;cnpj_basico;cnpj_ordem;cnpj_dv;cidade;estado;bairro;cep;logradouro;num;cnae;cod_cidade;cod_praca;praca;num_regiao;regiao;lat;long;ramo_atv;nome
3825;7,87748E+11;31492675;1;29;BRASILIA;DF;AGUAS CLARAS;71930500;RUA 34 SUL LOTE 08 LOJA 03/04;2;;5300108;1;ASA SUL;;;;;12;ODC COMERCIO DE BEBIDAS E CONVENIENCIA LTDA
1295;7,30732E+11;841478;1;44;BRASÍLIA;DF;ASA SUL;70300300;SHS QD 05 BLOCO G;1;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;CARLTON HOTELARIA E TURISMO LTDA
3027;7,50466E+11;9602133;1;2;BRASILIA;DF;GAMA ;72420220;QUADRA QD 22 ;S/N;;5300108;8;GAMA;1;BRASILIA - DF;;;2;INDUSTRIA E COM. DE ALIM. DOCEPAO LTDA ME
1857;7,68984E+11;20727997;1;93;BRASILIA;DF;ASA SUL;70276530;CLS 410 BLOCO C;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.826.715;-47.906.253;;FREITAS & SILVA PANIFICADORA E CONFEITARIA LTDA ME
2591;7,81243E+11;27830567;1;41;BRASILIA;DF;ASA NORTE;70766010;SQN QD 31;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;DUFF'S CONVENIENCIA LTDA EPP
1813;7,33354E+11;1658426;1;8;BRASÍLIA;DF;ASA SUL;70308200;SCS QUADRA 9 ;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.765.983;-47.937.114;;COOP. DE ECON E CRED. FUNC DE INST FINANC PUB FED. LTDA
4273;7,49553E+11;9199163;1;10;BRASILIA;DF;GUARÁ;71219900;ST SAI/SO 6580;246M;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;7;SC COMERCIO DE ALIMENTOS LTDA
420;7,69238E+11;20890639;1;5;BRASILIA;DF;NOROESTE;70686605;CLNW 10/11 LOTE A ;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;-15.742.735;-47.909.807;;EMPORIO GROTE BIER COMERCIO DE ALIMENTOS LTDA ME
2880;7,45271E+11;6108817;5;98;BRASILIA;DF;LAGO NORTE;71551010;ST SHTQ TRECHO 1 ;S\N;;5300108;4;LAGO NORTE;1;BRASILIA - DF;;;;BASE ATACADISTA LTDA - COSTA TAQUARI
2160;7,82438E+11;20720890;1;13;BRASILIA;DF;TAGUATINGA SUL;72025333;QSE AREA ESPECIAL 11 ;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;-15.859.153;-48.041.989;;METRO COMERCIAL DE ALIMENTOS LTDA-ME
432;7,6462E+11;18287682;1;20;BRASILIA;DF;AGUAS CLARAS NORTE;71909540;RUA 12;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;-15.837.156;-48.018.843;;RP COMERCIAL DE BEBIDAS LTDA ME
2056;7,65513E+11;18750168;1;80;BRASILIA;DF;ASA NORTE;70741610;SCRN 708/709 BLOCO A;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;-15.763.192;-47.891.712;;JUHAN CURY COMERCIAL DE ALIMENTOS LTDA 
1305;7,61742E+11;16599189;2;0;BRASÍLIA;DF;ZONA INDUSTRIAL;70632200;SAAN QUADRA 02 QUIOSQUE (EM FRENTE A CPC);S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;SOLANGE BARBOSA ALIMENTOS ME
4199;7,33102E+11;372383;4;71;BRASILIA;DF;SUDOESTE ;70673073;QUADRA SHC/SW CLSW 300-B ;S/N;;5300108;5;SUDOESTE/SIA/OCTOGONAL;1;BRASILIA - DF;;;15;DROGARIA BRASIL LTDA
3624;7,61823E+11;16649761;1;9;BRASILIA;DF;ASA SUL;70200001;TRECHO SCES TRECHO 1;1;;5300108;1;ASA SUL;;;;;35;RESTAURANTE YUZU-AN LTDA-EPP
3722;7,54757E+11;12550441;1;46;BRASILIA;DF;SETOR DE HABITAÇÕES INDIVIDUAIS SUL;71630015;QUADRA SHIS QL 10 CONJUNTO 1;22;;5300108;1;ASA SUL;;;;;35;LUPA ALIMENTOS PUBLUCIDADE EVENTOS LTDA
3541;7,51501E+11;3656493;1;0;BRASILIA;DF;ASA SUL;70070915;SAUS QUADRA 6 BLOCO K;702;;5300108;1;ASA SUL;;;;;17;SINDICATO DOS SERVIDORES DO PODER LEGISLATIVO E TCU
2147;7,53326E+11;11459837;1;10;BRASILIA;DF;GUARA;71065330;QI 33 BLOCO A;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;-1.583.946;-47.967.167;;SEIXAS COMERCIO DE ALIMENTOS LTDA
1060;7,49367E+11;9108353;1;84;BRASÍLIA;DF;ASA SUL;70354540;SHC/SUL, QUADRA 307, BLOCO D, LOJA 35;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.874.814;-47.957.686;;PIZZARIA E FORNERIA QUADRATTO EIRELI  ME
2229;103696989;6095635;1;4;APARECIDA DE GOIANIA;GO;PARQUE PRIMAVERA;74913126;R DOS LIRIOS;S/N;;5201405;1;ASA SUL;1;BRASILIA - DF;;;;CERVEJARIA GOIAZ LTDA ME
3441;7,82676E+11;28638777;1;3;BRASILIA;DF;LAGO SUL;71680621;COMERCIAL 2 QD 6 CONJ 4-6 LOTE 2E LOJA A;S/N;;5300108;1;ASA SUL;;;;;23;OVERVIEW SOLUCOES EIRELI ME
2722;7,94333E+11;35115782;1;99;BRASILIA;DF;SETOR DE HABITAÇOES INDIVIDUAIS SUL;71615540;QUADRA SHIS QI 5;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;DIEGO MULLER LIMA 86361694100
3429;7,72819E+11;22796420;1;69;BRASILIA;DF;SETOR DE MANSOES PARK WAY;71745004;SMPW QUADRA 20 CONJUNTO 4;S/N;;5300108;1;ASA SUL;;;;;10;CHEZ MORETH DISTRIBUICAO E COMERCIO DE BEBIDAS EIRELI
4099;7,79311E+11;26740470;1;85;BRASILIA;DF;VICENTE PIRES ;72006170;RUA 5 ;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;20;CASA DE CARNES PLANALTO EIRELI
525;7,40367E+11;3482208;1;82;BRASÍLIA;DF;ASA SUL;70277520;SHC SUL SQ 411 BLOCO B PLL 03;411;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;AUTO POSTO JK LTDA
3797;1,48686E+11;448870;1;28;SAO PAULO;SP;VILA PEREIRA BARRETO;2920130;AVENIDA CRISTO REI;230;;3550308;1;ASA SUL;;;;;1;MAGDA UGEDA DE MATOS RODRIGUES
3096;7,48686E+11;8787419;1;47;BRASILIA;DF;GUARA;71009000;ESTR.PARQUE.TAG.R.QUARESMEIRA 02A ;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;;;;;1;GUARATAQ MERCANTIL DE ALIMENTOS LTDA
3634;7,68723E+11;20558897;1;80;BRASILIA;DF;ASA NORTE;70746550;QUADRA CLN 307 BLOCO E;34;;5300108;1;ASA SUL;;;;;28;PINOLI ALIMENTACAO SAUDAVEL LTDA ME
3364;07351381/001-92;72640675;1;6;BRASILIA;DF;ASA NORTE;70712903;SHCN CL QUADRA 316 BLOCO D LOJAS;30000000;;5300108;1;ASA SUL;;;;;19;VIDA LEVE COMERCIO DE ALIMENTOS LTDA
156;7,41876E+11;4232455;1;93;BRASÍLIA;DF;ASA NORTE;70710500;SCN QUADRA 4 BLOCO B;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;AGENCIACLICK BRASILIA LTDA
4512;8,06523E+11;42479657;1;23;BRASILIA;DF;CENTRO (SAO SEBASTIAO);71691087;SAO SEBASTIAO LOTE 130 ;S/N;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;;;2;J&J INDUSTRIA DE ALIMENTOS LTDA
2058;7,84419E+11;29678486;1;1;BRASILIA;DF;ASA NORTE;70755510;CLN 309 BLOCO A;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;-15.762.612;-47.889.521;;TAP GASTROPUB LTDA
616;7,42085E+11;4356676;3;35;BRASILIA;DF;LAGO SUL;70715000;SCN QUADRA 05 BLOCO A LOJA 84L E 86 S;0;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;;;;WATER HOUSE COM DE ROUPAS E MAT NAUT LTDA EPP
2207;107711117;4972092;63;25;GOIANIA;GO;JARDIM GOIAS;74810340;RUA 69-29/30/31;S/N;;5208707;1;ASA SUL;1;BRASILIA - DF;;;1;GRUPO FARTURA DE HORTIFRUT S.A. - FLAMBOYANT
2133;7,85978E+11;30449947;1;45;BRASILIA;DF;ASA NORTE;70750525;SEPN 510 BLOCO E;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;-1.575.742;-47.892.499;;HUM BURGUER COMERCIAL DE ALIMENTOS LTDA EPP - AN
4587;7,78644E+11;26353525;1;2;BRASILIA;DF;ST TRADICIONAL (SÃO SEBASTIÃO);71691153;AVENIDA COMERCIAL LOTES 285 E 291 ;S/N;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;;;20;ICN SUPERMERCADO LTDA
4135;8,0037E+11;38477988;1;57;BRASILIA;DF;SETOR HABITACOES IND. SUL ;71660800;SHIS QI 23 ;S/N ;;5300108;1;ASA SUL;1;BRASILIA - DF;;;20;KALIFA DISTRIBUIDORA DE BEBIDAS LTDA
4128;7,86428E+11;30733922;1;79;BRASILIA;DF;SOBRADINHO;73016105;QUADRA 02 ;S/N;;5300108;11;SOBRADINHO;;;;;20;RN DISTRIB. CONV. E SERVIÇOS EIRELI
1192;7,47728E+11;8140087;1;4;BRASILIA;DF;ASA SUL;70234520;CLS 204 BLOCO B;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.809.721;-47.889.825;;SUMO COMERCIO DE ALIMENTOS EIRELI ME
4503;8,02178E+11;40086925;1;11;BRASILIA;DF;RESIDENCIAL MORRO DA CRUZ (SAO SEBASTIAO;71693500;RUA 03;S/N;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;;;20;ELIANE SOUSA DE MOURA 28129229315
4076;7,95289E+11;35643023;1;7;BRASILIA;DF;AGUAS CLARAS NORTE;71919540;RUA COPAIBA LOTE 01 ;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;7;CASA NOVA GASTRONOMIA LTDA
640;7,44181E+11;5484508;1;26;BRASILIA;DF;ASA SUL;70253530;CLS 207 BLOCO C;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.819.371;-47.899.583;;NIPPON COMERCIO DE ALIMENTOS LTDA
2151;7,85609E+11;30293969;1;69;BRASILIA;DF;AGUAS CLARAS;71936250;AVENIDA DAS ARAUCARIAS, LOTE 1325;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;;PONTO BEER DISTRIBUIDORA DE BEBIDAS EIRELI
4444;8,0011E+11;38319462;1;49;BRASILIA;DF;ASA NORTE;70873540;SHCN CL;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;7;COMERCIAL DE ALIMENTOS CHURRAS BRASÍLIA LTDA
4086;7,79824E+11;27060663;1;58;BRASILIA;DF;ASA NORTE;72305205;CLS 410 ;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;7;WORLD WINE BAR LTDA 
2583;7,51675E+11;10646450;1;0;BRASILIA;DF;ASA SUL;70255530;SHC/SUL 406;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;KOJIMA BRASILIA RESTAURANTE LTDA EPP
1882;7,71654E+11;22214843;1;23;BRASÍLIA;DF;ASA SUL;70342520;CLS 103 BLOCO B;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.806.088;-47.893.044;;MRBR COMERCIO DE ALIMENTOS LTDA EPP
3768;3,88031E+11;12764852;1;34;ITUPEVA;SP;RIO ABAIXO;13295000;ROD AKZO NOBEL;2143;;3524006;1;ASA SUL;;;;;1;BLONDINE MICROBREWERY IND, COM E DISTR LTDA
1063;7,60074E+11;15176723;1;13;BRASÍLIA;DF;ASA NORTE;70773520;CLN 116 BLOCO B ;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;-15.833.602;-48.054.922;;PANIFICADORA E CONFEITARIA MAR EIRELI  ME
4498;7,95958E+11;36014970;1;93;BRASILIA;DF;SETOR RESIDENCIAL OESTE (SAO SEBASTIAO);71691561;QUADRA 304;27;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;;;20;JOSE OLIVEIRA DE ABREU 53902564687
2626;7,6907E+11;20776148;2;0;BRASILIA;DF;ASA NORTE;70763530;SCLN QUADRA 113;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;14;BENEVENUTO CAFETERIA E LANCHONETE EIRELI ME
1027;7,66302E+11;19217550;1;95;BRASÍLIA;DF;ÁGUAS CLARAS;71931547;RUA 37 SUL LOTES 17 E 19 LOJAS 01 E 02;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;RESTAURANTE MANATI LTDA  EPP
1807;7,54117E+11;12018815;1;87;BRASÍLIA;DF;ASA NORTE;70719903;SRTVN QD. 701 ED. CENTRO EMPRESARIAL NORTE;701;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;-15.785.214;-47.890.323;;SYNAPSE BRASIL SOLUCOES EM TECNOLOGIA LTDA ME
2576;7,38333E+11;27197888;177;11;BRASILIA;DF;LOGO SUL;71608900;AEROPORTO INTERNACIONAL DE BRASILIA JUSCELINO KUBITSCHEK;S/N;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;;;;DUFRY DO BRASIL DUTY FREE SHOP LTDA
3820;7,8312E+11;28899552;1;0;BRASILIA;DF;ASA SUL;70276520;CLS 410 BLOCO B LOJA 36;36;;5300108;1;ASA SUL;;;;;15;C & P GENTIL COMERCIO DE ALIMENTOS LTDA ME
2021;7,82438E+11;28427926;1;87;BRASILIA;DF;LAGO SUL;71655200;SHIS QI 21 ;S/N;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;-15.848.548;-47.850.099;;QUICK & EASY COMERCIO VAREJISTA DE ALIMENTOS LTDA
1737;7,51105E+11;10383485;1;1;BRASÍLIA;DF;SIG ZONA INDUSTRIAL ;70613410;SIG QUADRA 1 ;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;-15.794.727;-47.910.793;;XYS TECNOLOGIA LTDA
3386;7,90252E+11;32885777;1;77;BRASILIA;DF;ASA NORTE;70755550;SHCN CL QD 309 BL E LOJA 09, TERREO;9;;5300108;1;ASA SUL;;;;;27;L. P. MARTINS - RESTAURANTE E BAR
1416;7,45085E+11;6021623;1;27;BRASÍLIA;DF;VICENTE PIRES;72001970;RUA 5 CHACARA N232 LT 26/28 LOJAS 01 COLONIA AGRI;S/N;;5300108;7;VICENTE PIRES;1;BRASILIA - DF;;;;LF ITAPACI ALIMENTOS LTDA
328;7,62801E+11;3668759;1;35;BRASÍLIA;DF;ASA SUL;70232520;CLS 201 BLOCO B  ;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.804.572;-47.885.317;;NINOMIA & ALVES COMERCIAL DE ALIMENTOS EIRELI EPP
1289;7,75946E+11;24356360;1;99;BRASÍLIA;DF;ASA SUL;70315000;SHS QUADRA 5 BLOCO F LOJA DE CONVENIENCIA 52 LOJA;1;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;HCR COMERCIO DE ALIMENTOS E LANCHONETE LTDA
2715;7,32784E+11;37981131;1;7;BRASILIA;DF;OCTOGONAL;70660020;SHC/AOS EA 02/08;S/N;;5300108;5;SUDOESTE/SIA/OCTOGONAL;1;BRASILIA - DF;;;9;ACERVO REVISTARIA E TABACARIA LTDA ME
3157;7,63416E+11;17457404;20;74;BRASILIA;DF;GUARA;71050130;QUADRA SRIA QE 13 – ;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;9;B2M ATACAREJOS DO BRASIL LTDA - ATACADAO DIA A DIA GUARA
3539;7,70085E+11;21333974;8;33;BRASILIA;DF;SOBRADINHO;73005080;QUADRA QUADRA 8;S/N;;5300108;1;ASA SUL;;;;;32;SIC - COMERCIAL DE ALIMENTOS LTDA
2066;7,80269E+11;27306088;1;20;BRASILIA;DF;ASA SUL;70340907;SRTS QUADRA 701, CONJ D;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.796.898;-47.894.095;;NUNES E CARTAXO BARBEARIA LTDA
672;7,55997E+11;12935152;1;65;BRASILIA;DF;LAGO NORTE;71503700;SHIN ÁREA ESPECIAL 3  ;S/N;;5300108;4;LAGO NORTE;1;BRASILIA - DF;-15.721.185;-47.882.572;;P & V COMERCIO DE PRODUTOS HORTIFRUTIGRANJEIROS LTDA EPP
2459;7,62806E+11;17201446;1;87;BRASILIA;DF;TAGUATINGA ;72010010;QD C 01 ;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;;COMERCIO DE ALIM. CAVALCANTE LTDA ME 
2307;7,39671E+11;3186904;1;41;BRASILIA;DF;ASA SUL;70385510;SCLS 115 BLOCO A;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;SUFLA ALIMENTACAO E DIVERSOES LTDA
3908;7,90904E+11;33221392;1;78;BRASILIA;DF;TAGUATINGA SUL;72015575;CSB 7 ;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;20;TABACARIA E DIST. DE BEB. DESTILARIA EIRELI
3536;7,39237E+11;2918588;1;92;BRASILIA;DF;TAGUATINGA NORTE (TAGUATINGA);72120055;QUADRA CND 5;1;;5300108;1;ASA SUL;;;;;32;SACOLAO DE FRUTAS E VERDURAS BICALHO LTDA
2693;7,32674E+11;38030169;11;39;BRASILIA;DF;ASA NORTE;70854520;QAUDRA CLN 209;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;OBA 209 NORTE - OBA HORTIFRUTI - COM E IMPO DE FRUTAS LTDA
3404;7,77381E+11;25104942;1;40;BRASILIA;DF;SETOR HABITACIONAL VICENTE PIRES;72006830;R RUA 8 CHACARA 199 LOTE;5;;5300108;1;ASA SUL;;;;;23;MERCADO PLANALTO LTDA
149;;13692248;1;2;BRASÍLIA;DF;ASA NORTE;70862510;CLN 210 BLOCO A ;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;A REPÚBLICA ENTRETENIMENTO LTDA
3197;7,87984E+11;31601960;1;30;BRASILIA;DF;AGUAS CLARAS ;71936250;AV. DAS ARAUCÁRIAS ;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;6;EMPORIO CORREA COMER. DE BEBIDAS EIRELI
1032;7,77244E+11;25015060;1;9;BRASÍLIA;DF;ASA NORTE;70752510;CLN 109 BLOCO A ;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;-15.758.687;-47.887.104;;RS COMERCIO DE CERVEJAS ESPECIAIS LTDA ME
1555;7,7318E+11;19445799;2;39;BRASÍLIA;DF;NUCLEO BANDEIRANTE;71720575;TERCEIRA AVENIDA VIA CENTRAL LOJA 03;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;SANTA LUZIA INDUSTRIA E COMERCIO DE BEBIDAS LTDA
683;7,39827E+11;3255656;1;43;BRASILIA;DF;ASA SUL;70347530;SHC/SUL QUADRA 108 BLOCO C LOJA 15;108;;5300108;1;ASA SUL;1;BRASILIA - DF;-1.581.544;-47.902.761;;L&M PANIFICAÇÃO EIRELLI
3258;7,64647E+11;18281286;1;96;BRASILIA;DF;LAGO NORTE;71560100;SPMN EPIA DF 03;S/N;;5300108;4;LAGO NORTE;1;BRASILIA - DF;;;7;SUSHI 213 COM. DE ALIMENTOS EIRELI EPP
474;7,48255E+11;8492493;1;36;BRASILIA;DF;ASA NORTE;70315900;CLN 408 BLOCO B;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;-15.760.027;-47.880.227;;TRISTAO E AGUIAR BAR E PRESENTES LTDA ME
3207;7,59648E+11;14923472;1;20;BRASILIA;DF;AGUAS CLARAS ;71939540;QUADRA 204;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;7;RAFAEL VAZ FRANCO RESTAURANTE ME 
3898;7,88573E+11;31935973;1;46;BRASILIA;DF;ASA SUL;70292530;SCLS 213 BLOCO C LJ;35;;5300108;1;ASA SUL;;;;;27;MANITAS COMERCIO DE ALIMENTOS EIRELLI
4506;7,6466E+11;18338911;1;99;BRASILIA;DF;RESIDENCIAL MORRO DA CRUZ SÃO SEBASTIÃO;71693500;QUADRA 34;S/N;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;;;20;AJC COMERCIAL DE ALIMENTOS EIRELI ME
3713;7,48522E+11;8698859;1;28;BRASILIA;DF;ASA SUL;70315000;QUADRA SHS QUADRA 5;1;;5300108;1;ASA SUL;;;;;10;CHURRASCARIA FOGO DE CHAO LTDA
1081;7,69261E+11;20882298;1;18;BRASÍLIA;DF;ASA NORTE;70835000;SQN 403 TERREO BANCA Nº00;403;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;ROSILANDIA MELO DA COSTA
3128;7,98749E+11;37571639;1;37;BRASILIA;DF;SETOR LESTE GAMA ;72460210;QUADRA 21 41;S/N;;5300108;8;GAMA;;;;;;DAYANNE MIRO DE ALMEIDA 05748079186
851;7,47295E+11;7738069;1;66;BRASILIA;DF;GUARA ZONA INDUSTRIAL;71200110;SIA TRECHO 12 ;S/N;;5300108;5;SUDOESTE/SIA/OCTOGONAL;1;BRASILIA - DF;-15.792.972;-47.947.683;;SA ATACADISTA DE ALIMENTOS LTDA - SIA 
3679;7,73347E+11;23079532;2;42;BRASILIA;DF;SETOR DE HABITAÇÕES INDIVIDUAIS SUL;71670200;QUADRA SHIS QI 28;28;;5300108;1;ASA SUL;;;;;21;GALLEY SERVIÇOS DE ALIMENTAÇÃO ESPECIAL LTDA - ME
4373;8,03079E+11;40582894;1;90;BRASILIA;DF;BANCA ENTRADA QUADRA;70757000;SQN 311;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;20;JOAO POMPEU CAMPOS BIO 11
2706;7,89836E+11;32677330;2;93;BRASILIA;DF;ST NOROESTE;70686635;QUADRA SHCNW CLNW EQ 10/11;S/N ;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;PAES E DELICIAS COM E IND DE PROD DE PANAIFICACOES LTDA
3646;7,7574E+11;24228615;2;19;BRASILIA;DF;NORTE (ÁGUAS CLARAS);71909720;RUA RUA 13 NORTE;136;;5300108;1;ASA SUL;;;;;23;CASA DE MASSAS PASTUCCI LTDA EPP
2264;7,58988E+11;14503267;1;6;BRASILIA;DF;ASA NORTE;70712900;SETOR COMERCIAL NORTE QD 2 BLOCO A ;255;;5300108;4;LAGO NORTE;1;BRASILIA - DF;;;3;NAZARETH MORATO RESTAURANTE E BAR LTDA
653;7,93232E+11;4972092;56;4;BRASILIA;DF;SUDOESTE;70673611;CLSW 302 BLOCO A ;S/N;;5300108;5;SUDOESTE/SIA/OCTOGONAL;1;BRASILIA - DF;-15.798.655;-47.922.335;1;GRUPO FARTURA DE HORTIFRUT S.A. - SUDOESTE
1989;7,84363E+11;29556930;1;8;BRASÍLIA;DF;GUARA II;71050014;QE 21 CONJUNTO A;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;-15.839.199;-47.967.395;;JOSE RICARDO AYUB PIMENTA 14859164709
325;7,70951E+11;21859464;1;28;BRASÍLIA;DF;ASA SUL;70383020;SQS 314 BLOCO B;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;LOJA DE CONVENIÊNCIA 314 SUL LTDA ME
3336;07644136/001-74;18169792;1;98;BRASILIA;DF;TAGUANTINGA SUL;72035513;CSG 13 LOTE 08 LOJA 01;8;;5300108;1;ASA SUL;;;;;23;BRAZAS DISTRIBUIÇÃO DE ALIMENTOS LTDA 
4069;7,66224E+11;19162215;1;37;BRASILIA;DF;ASA NORTE;70077900;SDN CONJUNTO A;2135;;5300108;3;ASA NORTE/SOFN/NOROESTE;;;;;7;MEET - COMERCIO DE ALIMENTOS LTDA
1635;7,51809E+11;8644821;9;20;BRASÍLIA;DF;ASA SUL;70361530;ST SHCS CR QUADRA;511;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;ADV ESPORTE E SAUDE LTDA
4590;8,00623E+11;39151673;1;88;BRASILIA;DF;"	ASA NORTE";70867530;CLN 412 BLOCO C 04;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;7;EDUCABAR ESCOLA DE COQUETEIS LTDA
4443;8,05376E+11;41861989;1;5;BRASILIA;DF;NORTE (AGUAS CLARAS);71916750;24 NORTE;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;20;SMART STORE LOJA DE CONVENIENCIA LTDA
2342;7,83119E+11;28899483;1;27;BRASILIA;DF;LAGO SUL;71625205;SHIS QI 11 BLOCO O;S/N;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;;;;BS & LK COMERCIO DE ALIMENTOS LTDA 
3068;7,85909E+11;30363616;1;98;BRASILIA;DF;SOBRADINHO;73026655;QUADRA 6 ;S/N;;5300108;11;SOBRADINHO;1;BRASILIA - DF;;;;DIMAIO INDISTRIA DE A LIMENTOS LTDA
1405;7,78942E+11;26518517;1;60;BRASÍLIA;DF;AGUAS CLARAS NORTE;71909720;RUA 13 ;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;-1.583.671;-48.019.317;;LOS HOMBRES BARBEARIA LTDA ME
2567;7,30989E+11;33447301;1;17;BRASILIA;DF;SETOR DE AUTARQUIAS SUL;70070600;SAF/SUL QUADRA 04;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;TAIOBA COMÉRCIO DE ALIMENTOS LTDA ME
2420;7,31188E+11;683748;17;1;BRASILIA;DF;ASA NORTE;70753510;SCHN CL 110 BLOCO A;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;MARIETTA COM. ALIMENTOS LTDA
3378;7,80763E+11;27560540;1;86;BRASILIA;DF;ASA NORTE;70832530;QUADRA CLN 201 BLOCO C;4;;5300108;1;ASA SUL;;;;;35;TRENTINI RESTAURANTE E FAST FOOD LTDA 
3534;7,58261E+11;14123557;1;24;BRASILIA;DF;VILA PLANALTO;70801040;RUA 4 (ACAMP TAMBORIL);7;;5300108;1;ASA SUL;;;;;17;R2B PRODUÇÕES E EVENTOS LTDA
246;7,66026E+11;19082422;1;81;BRASÍLIA;DF;ASA NORTE;70864510;CLN 212 BLOCO A ;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;BENJAMIM PÃES E GASTRONOMIA EIRELI ME
